ID,location,Species,pH,PPO4,TN,HCO3,width,depth,distance,coarsness,velocity,shade
801926_2017,Small lowland rhitrhal,Sparganium emersum,7.05,NA,NA,NA,2-5,30-100,8.372,0.39375,<0.03,No shade
801926_2017,Small lowland rhitrhal,Potamogeton berchtoldii,7.05,NA,NA,NA,2-5,30-100,8.372,0.39375,<0.03,No shade
801926_2017,Small lowland rhitrhal,Potamogeton natans,7.05,NA,NA,NA,2-5,30-100,8.372,0.39375,<0.03,No shade
801926_2017,Small lowland rhitrhal,Lemna minor,7.05,NA,NA,NA,2-5,30-100,8.372,0.39375,<0.03,No shade
801938_2017,Small lowland potamal,Glyceria fluitans,7.61,0.02,1.5,NA,1-2,0-30,12.226,0.375,0.1-0.3,No shade
801938_2017,Small lowland potamal,Lemna minor,7.61,0.02,1.5,NA,1-2,0-30,12.226,0.375,0.1-0.3,No shade
801938_2017,Small lowland potamal,Sparganium emersum,7.61,0.02,1.5,NA,1-2,0-30,12.226,0.375,0.1-0.3,No shade
801938_2017,Small lowland potamal,Berula erecta,7.61,0.02,1.5,NA,1-2,0-30,12.226,0.375,0.1-0.3,No shade
801938_2017,Small lowland potamal,Elodea nuttallii,7.61,0.02,1.5,NA,1-2,0-30,12.226,0.375,0.1-0.3,No shade
801938_2017,Small lowland potamal,Potamogeton berchtoldii,7.61,0.02,1.5,NA,1-2,0-30,12.226,0.375,0.1-0.3,No shade
801938_2017,Small lowland potamal,Phragmites australis,7.61,0.02,1.5,NA,1-2,0-30,12.226,0.375,0.1-0.3,No shade
801987_2017,Small lowland potamal,Sparganium emersum,7.72,0.07,2,NA,2-5,0-30,15.139,0.37875,0.1-0.3,Slightly shaded
801987_2017,Small lowland potamal,Potamogeton natans,7.72,0.07,2,NA,2-5,0-30,15.139,0.37875,0.1-0.3,Slightly shaded
801987_2017,Small lowland potamal,Sparganium emersum,7.72,0.07,2,NA,2-5,0-30,15.139,0.37875,0.1-0.3,Slightly shaded
801987_2017,Small lowland potamal,Potamogeton berchtoldii,7.72,0.07,2,NA,2-5,0-30,15.139,0.37875,0.1-0.3,Slightly shaded
801987_2017,Small lowland potamal,Stuckenia pectinata,7.72,0.07,2,NA,2-5,0-30,15.139,0.37875,0.1-0.3,Slightly shaded
801987_2017,Small lowland potamal,Potamogeton alpinus,7.72,0.07,2,NA,2-5,0-30,15.139,0.37875,0.1-0.3,Slightly shaded
801987_2017,Small lowland potamal,Lemna minor,7.72,0.07,2,NA,2-5,0-30,15.139,0.37875,0.1-0.3,Slightly shaded
801987_2017,Small lowland potamal,Elodea canadensis,7.72,0.07,2,NA,2-5,0-30,15.139,0.37875,0.1-0.3,Slightly shaded
802050_2017,NA,Berula erecta,7.33,0.061,3.3,NA,5-10,30-100,24.24,0.44375,0.3-1.0,Largely shaded
802050_2017,NA,Ceratophyllum demersum,7.33,0.061,3.3,NA,5-10,30-100,24.24,0.44375,0.3-1.0,Largely shaded
802050_2017,NA,Elodea canadensis,7.33,0.061,3.3,NA,5-10,30-100,24.24,0.44375,0.3-1.0,Largely shaded
802050_2017,NA,Elodea nuttallii,7.33,0.061,3.3,NA,5-10,30-100,24.24,0.44375,0.3-1.0,Largely shaded
802050_2017,NA,Lemna minor,7.33,0.061,3.3,NA,5-10,30-100,24.24,0.44375,0.3-1.0,Largely shaded
802050_2017,NA,Nuphar lutea,7.33,0.061,3.3,NA,5-10,30-100,24.24,0.44375,0.3-1.0,Largely shaded
802050_2017,NA,Potamogeton berchtoldii,7.33,0.061,3.3,NA,5-10,30-100,24.24,0.44375,0.3-1.0,Largely shaded
802050_2017,NA,Sagittaria sagittifolia,7.33,0.061,3.3,NA,5-10,30-100,24.24,0.44375,0.3-1.0,Largely shaded
802050_2017,NA,Sparganium emersum,7.33,0.061,3.3,NA,5-10,30-100,24.24,0.44375,0.3-1.0,Largely shaded
802104_2015,NA,Myosotis scorpioides,8.4,0.034,1.6,NA,10-20,>100,54.226,0.38125,0.03-0.1,Slightly shaded
802104_2015,NA,Nuphar lutea,8.4,0.034,1.6,NA,10-20,>100,54.226,0.38125,0.03-0.1,Slightly shaded
802104_2015,NA,Lemna minor,8.4,0.034,1.6,NA,10-20,>100,54.226,0.38125,0.03-0.1,Slightly shaded
802128_2012,NA,Callitriche obtusangula,7.3,0.11,4.3,NA,20-30-,>100,48.45,0.375,0.03-0.1,No shade
802128_2012,NA,Ceratophyllum demersum,7.3,0.11,4.3,NA,20-30-,>100,48.45,0.375,0.03-0.1,No shade
802128_2012,NA,Elodea canadensis,7.3,0.11,4.3,NA,20-30-,>100,48.45,0.375,0.03-0.1,No shade
802128_2012,NA,Elodea nuttallii,7.3,0.11,4.3,NA,20-30-,>100,48.45,0.375,0.03-0.1,No shade
802128_2012,NA,Nuphar lutea,7.3,0.11,4.3,NA,20-30-,>100,48.45,0.375,0.03-0.1,No shade
802128_2012,NA,Potamogeton trichoides,7.3,0.11,4.3,NA,20-30-,>100,48.45,0.375,0.03-0.1,No shade
802128_2012,NA,Sagittaria sagittifolia,7.3,0.11,4.3,NA,20-30-,>100,48.45,0.375,0.03-0.1,No shade
802128_2012,NA,Sparganium emersum,7.3,0.11,4.3,NA,20-30-,>100,48.45,0.375,0.03-0.1,No shade
802130_2015,NA,Spirodela polyrhiza,7.68,0.069,5.9,NA,10-20,30-100,38.682,0.4,0.03-0.1,No shade
802130_2015,NA,Elodea canadensis,7.68,0.069,5.9,NA,10-20,30-100,38.682,0.4,0.03-0.1,No shade
802130_2015,NA,Lemna minor,7.68,0.069,5.9,NA,10-20,30-100,38.682,0.4,0.03-0.1,No shade
802130_2015,NA,Lemna minuta,7.68,0.069,5.9,NA,10-20,30-100,38.682,0.4,0.03-0.1,No shade
802130_2015,NA,Sagittaria sagittifolia,7.68,0.069,5.9,NA,10-20,30-100,38.682,0.4,0.03-0.1,No shade
802130_2015,NA,Sparganium emersum,7.68,0.069,5.9,NA,10-20,30-100,38.682,0.4,0.03-0.1,No shade
802141_2015,NA,Elodea canadensis,7.6,0.133,2.9,NA,2-5,>100,32.45,0.375,<0.03,No shade
802141_2015,NA,Lemna minor,7.6,0.133,2.9,NA,2-5,>100,32.45,0.375,<0.03,No shade
802141_2015,NA,Nuphar lutea,7.6,0.133,2.9,NA,2-5,>100,32.45,0.375,<0.03,No shade
802141_2015,NA,Sagittaria sagittifolia,7.6,0.133,2.9,NA,2-5,>100,32.45,0.375,<0.03,No shade
802141_2015,NA,Spirodela polyrhiza,7.6,0.133,2.9,NA,2-5,>100,32.45,0.375,<0.03,No shade
802141_2015,NA,Sparganium emersum,7.6,0.133,2.9,NA,2-5,>100,32.45,0.375,<0.03,No shade
802141_2015,NA,Sparganium emersum,7.6,0.133,2.9,NA,2-5,>100,32.45,0.375,<0.03,No shade
802232_2012,Small lowland potamal,Callitriche obtusangula,7.3,0.1,5.6,NA,2-5,0-30,8.49,0.375,<0.03,Slightly shaded
802232_2012,Small lowland potamal,Elodea nuttallii,7.3,0.1,5.6,NA,2-5,0-30,8.49,0.375,<0.03,Slightly shaded
802232_2012,Small lowland potamal,Nuphar lutea,7.3,0.1,5.6,NA,2-5,0-30,8.49,0.375,<0.03,Slightly shaded
802232_2012,Small lowland potamal,Potamogeton crispus,7.3,0.1,5.6,NA,2-5,0-30,8.49,0.375,<0.03,Slightly shaded
802256_2015,Small lowland potamal,Lemna minor,7.74,0.105,5.2,NA,2-5,30-100,9.05,0.375,0.1-0.3,No shade
802256_2015,Small lowland potamal,Sparganium emersum,7.74,0.105,5.2,NA,2-5,30-100,9.05,0.375,0.1-0.3,No shade
802256_2015,Small lowland potamal,Spirodela polyrhiza,7.74,0.105,5.2,NA,2-5,30-100,9.05,0.375,0.1-0.3,No shade
802256_2015,Small lowland potamal,Elodea canadensis,7.74,0.105,5.2,NA,2-5,30-100,9.05,0.375,0.1-0.3,No shade
802256_2015,Small lowland potamal,Berula erecta,7.74,0.105,5.2,NA,2-5,30-100,9.05,0.375,0.1-0.3,No shade
802256_2015,Small lowland potamal,Berula erecta,7.74,0.105,5.2,NA,2-5,30-100,9.05,0.375,0.1-0.3,No shade
802256_2015,Small lowland potamal,Callitriche platycarpa,7.74,0.105,5.2,NA,2-5,30-100,9.05,0.375,0.1-0.3,No shade
802311_2015,Small lowland potamal,Elodea canadensis,7.9,0.064,1.9,NA,5-10,30-100,19.667,0.6125,0.1-0.3,No shade
802311_2015,Small lowland potamal,Elodea nuttallii,7.9,0.064,1.9,NA,5-10,30-100,19.667,0.6125,0.1-0.3,No shade
802311_2015,Small lowland potamal,Lemna minor,7.9,0.064,1.9,NA,5-10,30-100,19.667,0.6125,0.1-0.3,No shade
802311_2015,Small lowland potamal,Sparganium emersum,7.9,0.064,1.9,NA,5-10,30-100,19.667,0.6125,0.1-0.3,No shade
802311_2015,Small lowland potamal,Spirodela polyrhiza,7.9,0.064,1.9,NA,5-10,30-100,19.667,0.6125,0.1-0.3,No shade
802323_2012,Small lowland rhitrhal,Berula erecta,7.5,0.11,10,NA,5-10,30-100,15.171,0.43125,0.03-0.1,Slightly shaded
802323_2012,Small lowland rhitrhal,Elodea nuttallii,7.5,0.11,10,NA,5-10,30-100,15.171,0.43125,0.03-0.1,Slightly shaded
802323_2012,Small lowland rhitrhal,Lemna minor,7.5,0.11,10,NA,5-10,30-100,15.171,0.43125,0.03-0.1,Slightly shaded
802323_2012,Small lowland rhitrhal,Myriophyllum spicatum,7.5,0.11,10,NA,5-10,30-100,15.171,0.43125,0.03-0.1,Slightly shaded
802323_2012,Small lowland rhitrhal,Nuphar lutea,7.5,0.11,10,NA,5-10,30-100,15.171,0.43125,0.03-0.1,Slightly shaded
802323_2012,Small lowland rhitrhal,Potamogeton berchtoldii,7.5,0.11,10,NA,5-10,30-100,15.171,0.43125,0.03-0.1,Slightly shaded
802323_2012,Small lowland rhitrhal,Potamogeton crispus,7.5,0.11,10,NA,5-10,30-100,15.171,0.43125,0.03-0.1,Slightly shaded
802323_2012,Small lowland rhitrhal,Sparganium emersum,7.5,0.11,10,NA,5-10,30-100,15.171,0.43125,0.03-0.1,Slightly shaded
802335_2015,Small lowland rhitrhal,Lemna minor,7.6,0.065,1.6,NA,2-5,30-100,9.826,0.675,<0.03,Largely shaded
802335_2015,Small lowland rhitrhal,Nuphar lutea,7.6,0.065,1.6,NA,2-5,30-100,9.826,0.675,<0.03,Largely shaded
802335_2015,Small lowland rhitrhal,Sparganium emersum,7.6,0.065,1.6,NA,2-5,30-100,9.826,0.675,<0.03,Largely shaded
802414_2015,Small lowland potamal,Spirodela polyrhiza,8.57,0.075,1.8,NA,2-5,0-30,17.621,0.58125,0.1-0.3,Half shaded
802414_2015,Small lowland potamal,Elodea canadensis,8.57,0.075,1.8,NA,2-5,0-30,17.621,0.58125,0.1-0.3,Half shaded
802414_2015,Small lowland potamal,Elodea nuttallii,8.57,0.075,1.8,NA,2-5,0-30,17.621,0.58125,0.1-0.3,Half shaded
802414_2015,Small lowland potamal,Lemna minor,8.57,0.075,1.8,NA,2-5,0-30,17.621,0.58125,0.1-0.3,Half shaded
802414_2015,Small lowland potamal,Myriophyllum spicatum,8.57,0.075,1.8,NA,2-5,0-30,17.621,0.58125,0.1-0.3,Half shaded
802414_2015,Small lowland potamal,Nuphar lutea,8.57,0.075,1.8,NA,2-5,0-30,17.621,0.58125,0.1-0.3,Half shaded
802414_2015,Small lowland potamal,Potamogeton berchtoldii,8.57,0.075,1.8,NA,2-5,0-30,17.621,0.58125,0.1-0.3,Half shaded
802414_2015,Small lowland potamal,Potamogeton crispus,8.57,0.075,1.8,NA,2-5,0-30,17.621,0.58125,0.1-0.3,Half shaded
802414_2015,Small lowland potamal,Potamogeton natans,8.57,0.075,1.8,NA,2-5,0-30,17.621,0.58125,0.1-0.3,Half shaded
802414_2015,Small lowland potamal,Sparganium emersum,8.57,0.075,1.8,NA,2-5,0-30,17.621,0.58125,0.1-0.3,Half shaded
802451_2014,Small lowland potamal,Callitriche brutia,7.55,NA,NA,NA,1-2,0-30,4.21,0.475,0.1-0.3,No shade
802451_2014,Small lowland potamal,Callitriche platycarpa,7.55,NA,NA,NA,1-2,0-30,4.21,0.475,0.1-0.3,No shade
802451_2014,Small lowland potamal,Lemna minor,7.55,NA,NA,NA,1-2,0-30,4.21,0.475,0.1-0.3,No shade
802475_2012,Small lowland rhitrhal,Elodea canadensis,7.9,0.07,8.8,NA,<1-,0-30,0.861,0.375,<0.03,Slightly shaded
802475_2012,Small lowland rhitrhal,Lemna minor,7.9,0.07,8.8,NA,<1-,0-30,0.861,0.375,<0.03,Slightly shaded
802475_2012,Small lowland rhitrhal,Sparganium emersum,7.9,0.07,8.8,NA,<1-,0-30,0.861,0.375,<0.03,Slightly shaded
802499_2017,NA,Sparganium emersum,7.4,0.051,5.6,NA,2-5,0-30,1.44,0.425,0.1-0.3,Fully shaded
802499_2017,NA,Potamogeton alpinus,7.4,0.051,5.6,NA,2-5,0-30,1.44,0.425,0.1-0.3,Fully shaded
802499_2017,NA,Callitriche platycarpa,7.4,0.051,5.6,NA,2-5,0-30,1.44,0.425,0.1-0.3,Fully shaded
802517_2014,NA,Butomus umbellatus,7.804,NA,NA,NA,2-5,30-100,11.961,0.575,0.1-0.3,No shade
802517_2014,NA,Lemna minor,7.804,NA,NA,NA,2-5,30-100,11.961,0.575,0.1-0.3,No shade
802517_2014,NA,Lemna minuta,7.804,NA,NA,NA,2-5,30-100,11.961,0.575,0.1-0.3,No shade
802517_2014,NA,Nuphar lutea,7.804,NA,NA,NA,2-5,30-100,11.961,0.575,0.1-0.3,No shade
802517_2014,NA,Potamogeton crispus,7.804,NA,NA,NA,2-5,30-100,11.961,0.575,0.1-0.3,No shade
802517_2014,NA,Sparganium emersum,7.804,NA,NA,NA,2-5,30-100,11.961,0.575,0.1-0.3,No shade
802517_2014,NA,Sparganium emersum,7.804,NA,NA,NA,2-5,30-100,11.961,0.575,0.1-0.3,No shade
802566_2014,NA,Callitriche platycarpa,8.231,NA,NA,NA,1-2,0-30,1.735,0.2125,<0.03,Largely shaded
802566_2014,NA,Myosotis scorpioides,8.231,NA,NA,NA,1-2,0-30,1.735,0.2125,<0.03,Largely shaded
802566_2014,NA,Veronica beccabunga,8.231,NA,NA,NA,1-2,0-30,1.735,0.2125,<0.03,Largely shaded
802578_2017,NA,Callitriche stagnalis,7.6,0.69,43,NA,1-2,0-30,3.539,0.4125,0.03-0.1,Largely shaded
802578_2017,NA,Lemna minor,7.6,0.69,43,NA,1-2,0-30,3.539,0.4125,0.03-0.1,Largely shaded
802591_2016,NA,Berula erecta,7.963,NA,NA,NA,1-2,0-30,2.047,0.75,0.1-0.3,Largely shaded
802803_2017,NA,Sparganium emersum,8.02,0.057,1.4,NA,2-5,30-100,4.798,0.73125,0.1-0.3,No shade
802803_2017,NA,Veronica anagallis-aquatica,8.02,0.057,1.4,NA,2-5,30-100,4.798,0.73125,0.1-0.3,No shade
802803_2017,NA,Callitriche platycarpa,8.02,0.057,1.4,NA,2-5,30-100,4.798,0.73125,0.1-0.3,No shade
802803_2017,NA,Berula erecta,8.02,0.057,1.4,NA,2-5,30-100,4.798,0.73125,0.1-0.3,No shade
802803_2017,NA,Lemna minor,8.02,0.057,1.4,NA,2-5,30-100,4.798,0.73125,0.1-0.3,No shade
802803_2017,NA,Elodea nuttallii,8.02,0.057,1.4,NA,2-5,30-100,4.798,0.73125,0.1-0.3,No shade
803029_2015,NA,Callitriche obtusangula,7.9,0.01,3.8,NA,30-40-,>100,148.681,0.4,0.03-0.1,No shade
803029_2015,NA,Nuphar lutea,7.9,0.01,3.8,NA,30-40-,>100,148.681,0.4,0.03-0.1,No shade
803078_2015,Medium lowland rhitrhral,Fontinalis antipyretica,8.1,0.105,3.7,NA,10-20,>100,120.826,0.425,0.1-0.3,No shade
803078_2015,Medium lowland rhitrhral,Myriophyllum spicatum,8.1,0.105,3.7,NA,10-20,>100,120.826,0.425,0.1-0.3,No shade
803078_2015,Medium lowland rhitrhral,Sagittaria sagittifolia,8.1,0.105,3.7,NA,10-20,>100,120.826,0.425,0.1-0.3,No shade
803078_2015,Medium lowland rhitrhral,Callitriche stagnalis,8.1,0.105,3.7,NA,10-20,>100,120.826,0.425,0.1-0.3,No shade
803078_2015,Medium lowland rhitrhral,Ceratophyllum demersum,8.1,0.105,3.7,NA,10-20,>100,120.826,0.425,0.1-0.3,No shade
803078_2015,Medium lowland rhitrhral,Sparganium emersum,8.1,0.105,3.7,NA,10-20,>100,120.826,0.425,0.1-0.3,No shade
803078_2015,Medium lowland rhitrhral,Stuckenia pectinata,8.1,0.105,3.7,NA,10-20,>100,120.826,0.425,0.1-0.3,No shade
803110_2015,Medium lowland rhitrhral,Ceratophyllum demersum,8.2,0.104,3.4,NA,20-30-,>100,104.38,0.525,0.1-0.3,No shade
803110_2015,Medium lowland rhitrhral,Callitriche obtusangula,8.2,0.104,3.4,NA,20-30-,>100,104.38,0.525,0.1-0.3,No shade
803110_2015,Medium lowland rhitrhral,Elodea nuttallii,8.2,0.104,3.4,NA,20-30-,>100,104.38,0.525,0.1-0.3,No shade
803110_2015,Medium lowland rhitrhral,Fontinalis antipyretica,8.2,0.104,3.4,NA,20-30-,>100,104.38,0.525,0.1-0.3,No shade
803110_2015,Medium lowland rhitrhral,Lemna minor,8.2,0.104,3.4,NA,20-30-,>100,104.38,0.525,0.1-0.3,No shade
803110_2015,Medium lowland rhitrhral,Myriophyllum spicatum,8.2,0.104,3.4,NA,20-30-,>100,104.38,0.525,0.1-0.3,No shade
803110_2015,Medium lowland rhitrhral,Sagittaria sagittifolia,8.2,0.104,3.4,NA,20-30-,>100,104.38,0.525,0.1-0.3,No shade
803110_2015,Medium lowland rhitrhral,Stuckenia pectinata,8.2,0.104,3.4,NA,20-30-,>100,104.38,0.525,0.1-0.3,No shade
803157_2016,Medium lowland rhitrhral,Callitriche stagnalis,8.2,0.091,3.6,NA,10-20,>100,76.707,0.575,0.1-0.3,Slightly shaded
803157_2016,Medium lowland rhitrhral,Ceratophyllum demersum,8.2,0.091,3.6,NA,10-20,>100,76.707,0.575,0.1-0.3,Slightly shaded
803157_2016,Medium lowland rhitrhral,Elodea nuttallii,8.2,0.091,3.6,NA,10-20,>100,76.707,0.575,0.1-0.3,Slightly shaded
803157_2016,Medium lowland rhitrhral,Lemna minuta,8.2,0.091,3.6,NA,10-20,>100,76.707,0.575,0.1-0.3,Slightly shaded
803157_2016,Medium lowland rhitrhral,Myriophyllum spicatum,8.2,0.091,3.6,NA,10-20,>100,76.707,0.575,0.1-0.3,Slightly shaded
803157_2016,Medium lowland rhitrhral,Nuphar lutea,8.2,0.091,3.6,NA,10-20,>100,76.707,0.575,0.1-0.3,Slightly shaded
803157_2016,Medium lowland rhitrhral,Sparganium emersum,8.2,0.091,3.6,NA,10-20,>100,76.707,0.575,0.1-0.3,Slightly shaded
803157_2016,Medium lowland rhitrhral,Spirodela polyrhiza,8.2,0.091,3.6,NA,10-20,>100,76.707,0.575,0.1-0.3,Slightly shaded
803157_2016,Medium lowland rhitrhral,Stuckenia pectinata,8.2,0.091,3.6,NA,10-20,>100,76.707,0.575,0.1-0.3,Slightly shaded
803182_2015,Medium lowland rhitrhral,Lemna minuta,8,0.167,3.2,NA,10-20,>100,89.167,0.375,0.1-0.3,No shade
803182_2015,Medium lowland rhitrhral,Myriophyllum spicatum,8,0.167,3.2,NA,10-20,>100,89.167,0.375,0.1-0.3,No shade
803182_2015,Medium lowland rhitrhral,Nuphar lutea,8,0.167,3.2,NA,10-20,>100,89.167,0.375,0.1-0.3,No shade
803182_2015,Medium lowland rhitrhral,Sagittaria sagittifolia,8,0.167,3.2,NA,10-20,>100,89.167,0.375,0.1-0.3,No shade
803182_2015,Medium lowland rhitrhral,Callitriche stagnalis,8,0.167,3.2,NA,10-20,>100,89.167,0.375,0.1-0.3,No shade
803182_2015,Medium lowland rhitrhral,Ceratophyllum demersum,8,0.167,3.2,NA,10-20,>100,89.167,0.375,0.1-0.3,No shade
803182_2015,Medium lowland rhitrhral,Spirodela polyrhiza,8,0.167,3.2,NA,10-20,>100,89.167,0.375,0.1-0.3,No shade
803182_2015,Medium lowland rhitrhral,Stuckenia pectinata,8,0.167,3.2,NA,10-20,>100,89.167,0.375,0.1-0.3,No shade
803200_2015,NA,Callitriche obtusangula,7.9,0.124,1.9,NA,10-20,>100,31.8849999,0.3975,0.03-0.1,No shade
803200_2015,NA,Nuphar lutea,7.9,0.124,1.9,NA,10-20,>100,31.8849999,0.3975,0.03-0.1,No shade
803200_2015,NA,Lemna minor,7.9,0.124,1.9,NA,10-20,>100,31.8849999,0.3975,0.03-0.1,No shade
803200_2015,NA,Sagittaria sagittifolia,7.9,0.124,1.9,NA,10-20,>100,31.8849999,0.3975,0.03-0.1,No shade
803200_2015,NA,Myriophyllum spicatum,7.9,0.124,1.9,NA,10-20,>100,31.8849999,0.3975,0.03-0.1,No shade
803200_2015,NA,Lemna minuta,7.9,0.124,1.9,NA,10-20,>100,31.8849999,0.3975,0.03-0.1,No shade
803200_2015,NA,Sparganium emersum,7.9,0.124,1.9,NA,10-20,>100,31.8849999,0.3975,0.03-0.1,No shade
803236_2013,Small lowland rhitrhal,Callitriche obtusangula,8.3,0.238,4.8,NA,5-10,>100,22.95300045,0.62375,0.03-0.1,Slightly shaded
803236_2013,Small lowland rhitrhal,Elodea canadensis,8.3,0.238,4.8,NA,5-10,>100,22.95300045,0.62375,0.03-0.1,Slightly shaded
803236_2013,Small lowland rhitrhal,Glyceria fluitans,8.3,0.238,4.8,NA,5-10,>100,22.95300045,0.62375,0.03-0.1,Slightly shaded
803236_2013,Small lowland rhitrhal,Lemna gibba,8.3,0.238,4.8,NA,5-10,>100,22.95300045,0.62375,0.03-0.1,Slightly shaded
803236_2013,Small lowland rhitrhal,Myosotis scorpioides,8.3,0.238,4.8,NA,5-10,>100,22.95300045,0.62375,0.03-0.1,Slightly shaded
803236_2013,Small lowland rhitrhal,Myriophyllum spicatum,8.3,0.238,4.8,NA,5-10,>100,22.95300045,0.62375,0.03-0.1,Slightly shaded
803236_2013,Small lowland rhitrhal,Nuphar lutea,8.3,0.238,4.8,NA,5-10,>100,22.95300045,0.62375,0.03-0.1,Slightly shaded
803236_2013,Small lowland rhitrhal,Sparganium emersum,8.3,0.238,4.8,NA,5-10,>100,22.95300045,0.62375,0.03-0.1,Slightly shaded
803236_2013,Small lowland rhitrhal,Spirodela polyrhiza,8.3,0.238,4.8,NA,5-10,>100,22.95300045,0.62375,0.03-0.1,Slightly shaded
803250_2013,Small lowland rhitrhal,Callitriche brutia,7.7,0.714,5.1,NA,5-10,>100,11.35700073,0.25,<0.03,Largely shaded
803250_2013,Small lowland rhitrhal,Elodea canadensis,7.7,0.714,5.1,NA,5-10,>100,11.35700073,0.25,<0.03,Largely shaded
803250_2013,Small lowland rhitrhal,Glyceria fluitans,7.7,0.714,5.1,NA,5-10,>100,11.35700073,0.25,<0.03,Largely shaded
803250_2013,Small lowland rhitrhal,Lemna gibba,7.7,0.714,5.1,NA,5-10,>100,11.35700073,0.25,<0.03,Largely shaded
803250_2013,Small lowland rhitrhal,Myosotis scorpioides,7.7,0.714,5.1,NA,5-10,>100,11.35700073,0.25,<0.03,Largely shaded
803250_2013,Small lowland rhitrhal,Myriophyllum spicatum,7.7,0.714,5.1,NA,5-10,>100,11.35700073,0.25,<0.03,Largely shaded
803261_2015,Small lowland rhitrhal,Callitriche platycarpa,8.1,0.124,7.5,NA,1-2,0-30,5.13800087,0.8,0.1-0.3,Largely shaded
803261_2015,Small lowland rhitrhal,Stuckenia pectinata,8.1,0.124,7.5,NA,1-2,0-30,5.13800087,0.8,0.1-0.3,Largely shaded
803261_2015,Small lowland rhitrhal,Veronica beccabunga,8.1,0.124,7.5,NA,1-2,0-30,5.13800087,0.8,0.1-0.3,Largely shaded
803261_2015,Small lowland rhitrhal,Berula erecta,8.1,0.124,7.5,NA,1-2,0-30,5.13800087,0.8,0.1-0.3,Largely shaded
803285_2012,NA,Butomus umbellatus,7.9,0.13,2.2,NA,2-5,0-30,11.963,0.43125,0.1-0.3,No shade
803285_2012,NA,Potamogeton crispus,7.9,0.13,2.2,NA,2-5,0-30,11.963,0.43125,0.1-0.3,No shade
803285_2012,NA,Sparganium emersum,7.9,0.13,2.2,NA,2-5,0-30,11.963,0.43125,0.1-0.3,No shade
803285_2012,NA,Nuphar lutea,7.9,0.13,2.2,NA,2-5,0-30,11.963,0.43125,0.1-0.3,No shade
803303_2012,Small lowland rhitrhal,Callitriche platycarpa,8,0.08,NA,NA,1-2,0-30,3.887000153,0.39375,0.03-0.1,Slightly shaded
803303_2012,Small lowland rhitrhal,Myosotis scorpioides,8,0.08,NA,NA,1-2,0-30,3.887000153,0.39375,0.03-0.1,Slightly shaded
803303_2012,Small lowland rhitrhal,Potamogeton crispus,8,0.08,NA,NA,1-2,0-30,3.887000153,0.39375,0.03-0.1,Slightly shaded
803303_2012,Small lowland rhitrhal,Veronica beccabunga,8,0.08,NA,NA,1-2,0-30,3.887000153,0.39375,0.03-0.1,Slightly shaded
803303_2012,Small lowland rhitrhal,Zannichellia palustris,8,0.08,NA,NA,1-2,0-30,3.887000153,0.39375,0.03-0.1,Slightly shaded
803327_2015,Small lowland rhitrhal,Myriophyllum spicatum,7.9,0.152,1.7,NA,1-2,30-100,17.032,0.475,0.3-1.0,No shade
803327_2015,Small lowland rhitrhal,Sparganium emersum,7.9,0.152,1.7,NA,1-2,30-100,17.032,0.475,0.3-1.0,No shade
803364_2012,Small lowland rhitrhal,Berula erecta,8.3,0.36,4.7,NA,1-2,0-30,8.038000002,0.4125,0.03-0.1,Largely shaded
803364_2012,Small lowland rhitrhal,Veronica beccabunga,8.3,0.36,4.7,NA,1-2,0-30,8.038000002,0.4125,0.03-0.1,Largely shaded
803364_2012,Small lowland rhitrhal,Myosotis scorpioides,8.3,0.36,4.7,NA,1-2,0-30,8.038000002,0.4125,0.03-0.1,Largely shaded
803364_2012,Small lowland rhitrhal,Callitriche platycarpa,8.3,0.36,4.7,NA,1-2,0-30,8.038000002,0.4125,0.03-0.1,Largely shaded
803364_2012,Small lowland rhitrhal,Potamogeton crispus,8.3,0.36,4.7,NA,1-2,0-30,8.038000002,0.4125,0.03-0.1,Largely shaded
803364_2012,Small lowland rhitrhal,Elodea canadensis,8.3,0.36,4.7,NA,1-2,0-30,8.038000002,0.4125,0.03-0.1,Largely shaded
803364_2012,Small lowland rhitrhal,Sparganium emersum,8.3,0.36,4.7,NA,1-2,0-30,8.038000002,0.4125,0.03-0.1,Largely shaded
803364_2012,Small lowland rhitrhal,Myriophyllum spicatum,8.3,0.36,4.7,NA,1-2,0-30,8.038000002,0.4125,0.03-0.1,Largely shaded
803376_2012,Small lowland rhitrhal,Potamogeton crispus,7.7,0.13,2.1,NA,1-2,0-30,5.228000059,0.375,0.1-0.3,Slightly shaded
803376_2012,Small lowland rhitrhal,Callitriche platycarpa,7.7,0.13,2.1,NA,1-2,0-30,5.228000059,0.375,0.1-0.3,Slightly shaded
803376_2012,Small lowland rhitrhal,Stuckenia pectinata,7.7,0.13,2.1,NA,1-2,0-30,5.228000059,0.375,0.1-0.3,Slightly shaded
803376_2012,Small lowland rhitrhal,Veronica beccabunga,7.7,0.13,2.1,NA,1-2,0-30,5.228000059,0.375,0.1-0.3,Slightly shaded
803431_2017,Small lowland rhitrhal,Potamogeton natans,7.8,NA,NA,NA,5-10,>100,26.1819996,0.44375,0.1-0.3,Half shaded
803431_2017,Small lowland rhitrhal,Sparganium emersum,7.8,NA,NA,NA,5-10,>100,26.1819996,0.44375,0.1-0.3,Half shaded
