Taxon,Parameter,Value,Abundance,Date,Location
Ranunculus penicillatus,pH,7.26,2,10/08/2010,NW_279250
Ranunculus penicillatus,pH,7.1,3,27/08/2012,SN_OBF28350
Ranunculus penicillatus,TP,0.01,1,15/09/2009,NW_101904
Ranunculus penicillatus,pH,8.6,2,08/06/2010,NW_132305
Ranunculus penicillatus,TP,0.0971,1,10/09/2012,TH_TH_2489
Ranunculus penicillatus,TP,0.08,2,01/07/2010,NI_36872056
Ranunculus penicillatus,pH,7.32,3,10/09/2012,TH_TH_2490
Ranunculus penicillatus,pH,7.26,3,10/09/2012,TH_TH_2490
Ranunculus penicillatus,HCO3,85,4,28/08/2012,SN_OBF26351
Ranunculus penicillatus,TP,0.06363,1,10/09/2012,TH_TH_2489
Ranunculus penicillatus,pH,8.3,5,19/07/2011,NW_422230
Ranunculus penicillatus,pH,7.67,5,14/09/2011,NW_212260
Ranunculus penicillatus,pH,6.7,1,01/07/2010,NI_36872056
Ranunculus penicillatus,pH,8.06,2,08/06/2010,NW_132305
Ranunculus penicillatus,pH,7.41,2,05/10/2010,NW_281505
Ranunculus penicillatus,pH,7.36,2,05/10/2010,NW_281505
Ranunculus penicillatus,pH,7.9,5,19/07/2011,NW_422230
Ranunculus penicillatus,TP,0.17,2,01/07/2010,NI_36872056
Ranunculus penicillatus,pH,6.7,2,01/07/2010,NI_36872056
Ranunculus penicillatus,HCO3,70,2,20/10/2011,SN_OBF39600
Ranunculus penicillatus,TP,0.016,2,09/08/2010,BW_WI025.00
Ranunculus penicillatus,TP,0.039,2,09/08/2010,BW_WI025.00
Ranunculus penicillatus,pH,8,1,16/09/2012,NW_629145
Ranunculus penicillatus,pH,8.1,2,08/06/2010,NW_132305
Ranunculus penicillatus,pH,7.95,1,11/09/2012,TH_TH_2070
Ranunculus penicillatus,HCO3,27,1,15/08/2006,SN_OBF38402
Ranunculus penicillatus,pH,7.42,3,10/09/2012,TH_TH_2490
Ranunculus penicillatus,pH,7.4,2,20/10/2011,SN_OBF39600
Ranunculus penicillatus,TN,4.4,1,21/08/2011,NW_451400
Ranunculus penicillatus,pH,8.7,4,27/09/2011,SN_OBF32300
Ranunculus penicillatus,pH,7.8,5,14/09/2011,NW_212260
Ranunculus penicillatus,pH,7.87,2,12/09/2012,TH_TH_2220
Ranunculus penicillatus,HCO3,65,4,27/09/2011,SN_OBF32300
Ranunculus penicillatus,TN,3.6,1,21/08/2011,NW_451400
Ranunculus penicillatus,TP,0.03,1,15/09/2009,NW_101904
Ranunculus penicillatus,pH,7.4,1,15/09/2009,NW_101904
Ranunculus penicillatus,pH,8.6,4,27/09/2011,SN_OBF32300
Ranunculus penicillatus,pH,7.8,4,27/09/2011,SN_OBF32300
Ranunculus penicillatus,pH,6.93,2,05/10/2010,NW_281505
Ranunculus penicillatus,pH,7.7,2,05/10/2010,NW_281505
Ranunculus penicillatus,HCO3,37,2,04/08/2010,SN_OBF31500
Ranunculus penicillatus,TN,3.8,2,23/06/2012,NI_59412109
Ranunculus penicillatus,pH,7.5,1,15/09/2009,NW_101904
Ranunculus penicillatus,pH,7.7,4,27/09/2011,SN_OBF32300
Ranunculus penicillatus,HCO3,69,4,27/09/2011,SN_OBF32300
Ranunculus penicillatus,TP,0.1411,1,09/09/2012,TH_TH_2017
Ranunculus penicillatus,TP,0.1273,3,10/09/2012,TH_TH_2499
Ranunculus penicillatus,pH,7.2,2,20/10/2011,SN_OBF39600
Ranunculus penicillatus,pH,7.3,2,20/10/2011,SN_OBF39600
Ranunculus penicillatus,pH,7.3,3,05/09/2010,NW_290701
Ranunculus penicillatus,pH,7.5,3,05/09/2010,NW_290701
Ranunculus penicillatus,TP,0.046,2,09/08/2010,BW_WI025.00
Ranunculus penicillatus,TN,3.32,3,14/09/2011,NW_212271
Ranunculus penicillatus,HCO3,51.9,3,10/09/2012,TH_TH_2499
Ranunculus penicillatus,TN,4.4,3,31/08/2012,TH_TH_2018
Ranunculus penicillatus,pH,7.9,2,09/08/2010,BW_WI025.00
Ranunculus penicillatus,HCO3,68,4,27/09/2011,SN_OBF32300
Ranunculus penicillatus,TP,0.19,5,14/09/2011,NW_212260
Ranunculus penicillatus,TP,0.08,1,01/07/2010,NI_36872056
Ranunculus penicillatus,TN,0.5,2,10/08/2010,NW_279250
Ranunculus penicillatus,pH,7.1,2,02/07/2012,NW_453407
Ranunculus penicillatus,TP,0.11,3,27/08/2012,SN_OBF28350
Ranunculus penicillatus,TN,4.5,3,31/08/2012,TH_TH_2018
Ranunculus penicillatus,pH,8.1,1,03/07/2011,NW_210602
Ranunculus penicillatus,TN,4.6,1,01/07/2010,NI_36872056
Ranunculus penicillatus,pH,7.9,1,03/07/2011,NW_210602
Ranunculus penicillatus,TP,0.3781,2,12/09/2012,TH_TH_2220
Ranunculus penicillatus,TP,0.09,2,01/07/2010,NI_36872056
Ranunculus penicillatus,HCO3,47,2,04/08/2010,SN_OBF31500
Ranunculus penicillatus,TN,2.6,2,23/06/2012,NI_59412109
Ranunculus penicillatus,pH,8.1,1,21/08/2011,NW_451400
Ranunculus penicillatus,TP,0.16,2,08/06/2010,NW_132305
Ranunculus penicillatus,TN,3.7,1,21/08/2011,NW_451400
Ranunculus penicillatus,pH,8.2,4,27/09/2011,SN_OBF32300
Ranunculus penicillatus,pH,8.75,2,08/06/2010,NW_132305
Ranunculus penicillatus,TP,0.1106,1,09/09/2012,TH_TH_2017
Ranunculus penicillatus,TP,0.1138,3,10/09/2012,TH_TH_2499
Ranunculus penicillatus,TP,0.091,4,27/09/2011,SN_OBF32300
Ranunculus penicillatus,TN,5.13,2,16/08/2012,NW_606601
Ranunculus penicillatus,TN,5.1,3,05/09/2012,SN_OBF20401
Ranunculus penicillatus,pH,6.6,1,13/06/2009,NI_34372017
Ranunculus penicillatus,TP,0.2975,2,12/09/2012,TH_TH_2220
Ranunculus penicillatus,pH,7.2,3,10/09/2012,SN_OBF22200
Ranunculus penicillatus,TN,3.75,3,12/07/2011,NW_212234
Ranunculus penicillatus,TN,1.5,1,16/09/2012,NW_629145
Ranunculus penicillatus,TN,3.78,3,22/08/2012,NW_212350
Ranunculus penicillatus,pH,7.66,2,02/07/2012,NW_453407
Ranunculus penicillatus,TN,2.7,1,21/08/2011,NW_451400
Ranunculus penicillatus,pH,7.7,1,15/09/2009,NW_101904
Ranunculus penicillatus,pH,7.92,1,03/07/2011,NW_210602
Ranunculus penicillatus,pH,7.77,1,03/07/2011,NW_210602
Ranunculus penicillatus,pH,8.02,1,11/09/2012,TH_TH_2070
Ranunculus penicillatus,TN,2.7,2,20/10/2011,SN_OBF39600
Ranunculus penicillatus,pH,7.8,2,09/08/2010,BW_WI025.00
Ranunculus penicillatus,TN,4,2,20/10/2011,SN_OBF39600
Ranunculus penicillatus,TN,5.4,4,27/09/2011,SN_OBF32300
Ranunculus penicillatus,TP,0.37,2,20/10/2011,SN_OBF39600
Ranunculus penicillatus,pH,7.22,3,10/09/2012,TH_TH_2490
Ranunculus penicillatus,TP,0.098,4,27/09/2011,SN_OBF32300
Ranunculus penicillatus,pH,7.7,2,09/08/2010,BW_WI025.00
Ranunculus penicillatus,pH,7.6,1,03/07/2011,NW_210602
Ranunculus penicillatus,TN,5.5,3,05/09/2012,SN_OBF20401
Ranunculus penicillatus,pH,8.07,1,03/07/2011,NW_210602
Ranunculus penicillatus,TN,1.74,3,22/08/2012,NW_212350
Ranunculus penicillatus,pH,8,1,21/08/2011,NW_451400
Ranunculus penicillatus,TN,2.54,2,08/06/2010,NW_132305
Ranunculus penicillatus,TN,2.22,3,22/08/2012,NW_212350
Ranunculus penicillatus,pH,7.8,1,16/09/2012,NW_629145
Ranunculus penicillatus,HCO3,66,4,27/09/2011,SN_OBF32300
Ranunculus penicillatus,TP,0.04,2,05/10/2010,NW_281505
Ranunculus penicillatus,TP,0.1,5,23/08/2012,NI_59422206
Ranunculus penicillatus,TN,1.7,1,10/09/2012,TH_TH_2489
Ranunculus penicillatus,TP,0.19,1,03/07/2011,NW_210602
Ranunculus penicillatus,pH,8.1,2,16/08/2012,NW_606601
Ranunculus penicillatus,pH,8.04,1,09/09/2012,TH_TH_2017
Ranunculus penicillatus,TP,0.07256,3,10/09/2012,TH_TH_2499
Ranunculus penicillatus,pH,7.1,2,20/10/2011,SN_OBF39600
Ranunculus penicillatus,TP,0.133,2,09/08/2010,BW_WI025.00
Ranunculus penicillatus,pH,7.55,3,14/09/2011,NW_212271
Ranunculus penicillatus,pH,6.5,1,13/06/2009,NI_34372017
Ranunculus penicillatus,pH,7.36,2,02/07/2012,NW_453407
Ranunculus penicillatus,TN,4.7,3,31/08/2012,TH_TH_2018
Ranunculus penicillatus,pH,7.42,3,14/09/2011,NW_212271
Ranunculus penicillatus,TN,5.7,1,01/07/2010,NI_36872056
Ranunculus penicillatus,TP,0.28,1,03/07/2011,NW_210602
Ranunculus penicillatus,TP,0.02,2,05/10/2010,NW_281505
Ranunculus penicillatus,TP,0.16,2,01/07/2010,NI_36872056
Ranunculus penicillatus,TP,0.14,1,21/08/2011,NW_451400
Ranunculus penicillatus,TN,1.88,3,22/08/2012,NW_212350
Ranunculus penicillatus,pH,7.6,2,09/08/2010,BW_WI025.00
Ranunculus penicillatus,TP,0.071,2,09/08/2010,BW_WI025.00
Ranunculus penicillatus,TP,0.06,2,08/06/2010,NW_132305
Ranunculus penicillatus,HCO3,37,1,15/08/2006,SN_OBF38402
Ranunculus penicillatus,pH,7.24,3,05/09/2010,NW_290701
Ranunculus penicillatus,TP,0.15,3,14/09/2011,NW_212271
Ranunculus penicillatus,pH,7.8,2,16/08/2012,NW_606601
Ranunculus penicillatus,TN,4.3,3,31/08/2012,TH_TH_2018
Ranunculus penicillatus,TN,5.3,3,10/09/2012,SN_OBF22200
Ranunculus penicillatus,TN,2.5,1,23/06/2010,NW_112100
Ranunculus penicillatus,TN,0.5,2,05/10/2010,NW_289206
Ranunculus penicillatus,TN,5.69,2,16/08/2012,NW_606601
Ranunculus penicillatus,pH,7.7,2,02/07/2012,NW_453407
Ranunculus penicillatus,TP,0.02,1,15/09/2009,NW_101904
Ranunculus penicillatus,pH,7.3,1,03/08/2011,SN_OBF47000
Ranunculus penicillatus,TP,0.075,1,03/08/2011,SN_OBF47000
Ranunculus penicillatus,TN,1.8,1,10/09/2012,TH_TH_2489
Ranunculus penicillatus,pH,7.2,2,01/07/2010,NI_36872056
Ranunculus penicillatus,TP,0.17,4,27/09/2011,SN_OBF32300
Ranunculus penicillatus,TN,0.5,2,27/06/2010,NW_460205
Ranunculus penicillatus,TN,4.7,4,27/09/2011,SN_OBF32300
Ranunculus penicillatus,TP,0.16,2,20/10/2011,SN_OBF39600
Ranunculus penicillatus,TP,0.21,4,27/09/2011,SN_OBF32300
Ranunculus penicillatus,TN,4.9,1,01/07/2010,NI_36872056
Ranunculus penicillatus,TP,0.081,4,11/09/2012,NI_48642950
Ranunculus penicillatus,pH,7.3,1,15/08/2006,SN_OBF38402
Ranunculus penicillatus,pH,6.7,1,13/06/2009,NI_34372017
Ranunculus penicillatus,TP,0.076,3,05/09/2012,SN_OBF20401
Ranunculus penicillatus,TN,5.4,1,04/09/2012,NW_413501
Ranunculus penicillatus,pH,7.5,2,01/07/2010,NI_36872056
Ranunculus penicillatus,TP,0.22,1,21/08/2011,NW_451400
Ranunculus penicillatus,pH,7.9,1,21/08/2011,NW_451400
Ranunculus penicillatus,TN,3.56,1,19/09/2011,NW_212209
Ranunculus penicillatus,pH,8,2,16/08/2012,NW_606601
Ranunculus penicillatus,TN,2.9,1,02/10/2010,NW_604215
Ranunculus penicillatus,TN,1.1,2,27/06/2010,NW_460205
Ranunculus penicillatus,TN,3,2,23/08/2010,NW_432507
Ranunculus penicillatus,TP,0.1103,1,09/09/2012,TH_TH_2017
Ranunculus penicillatus,pH,8.2,1,09/09/2012,TH_TH_2017
Ranunculus penicillatus,TN,4.5,4,27/09/2011,SN_OBF32300
Ranunculus penicillatus,TP,0.06218,3,10/09/2012,TH_TH_2490
Ranunculus penicillatus,TP,0.36,2,20/10/2011,SN_OBF39600
Ranunculus penicillatus,TP,0.15,4,11/09/2012,NI_48642950
Ranunculus penicillatus,TN,4.31,1,04/09/2012,NW_413501
Ranunculus penicillatus,TN,5.69,2,02/07/2012,NW_453407
Ranunculus penicillatus,TN,3.5,1,01/07/2010,NI_36872056
Ranunculus penicillatus,TP,0.13,5,23/08/2012,NI_59422206
Ranunculus penicillatus,TP,0.23,1,21/08/2011,NW_451400
Ranunculus penicillatus,TP,0.26,1,21/08/2011,NW_451400
Ranunculus penicillatus,TN,3.4,4,02/08/2011,NW_215855
Ranunculus penicillatus,TN,1.74,2,05/10/2010,NW_281505
Ranunculus penicillatus,TN,4.8,4,27/09/2011,SN_OBF32300
Ranunculus penicillatus,TP,0.02,3,05/09/2010,NW_290701
Ranunculus penicillatus,TP,0.067,1,03/08/2011,SN_OBF47000
Ranunculus penicillatus,TP,0.14,4,27/09/2011,SN_OBF32300
Ranunculus penicillatus,TN,5.2,1,11/09/2012,TH_TH_2070
Ranunculus penicillatus,TP,0.07,2,06/08/2008,ST_2130031
Ranunculus penicillatus,pH,7.5,5,23/08/2012,NI_59422206
Ranunculus penicillatus,TN,3.6,2,20/10/2011,SN_OBF39600
Ranunculus penicillatus,TN,4.3,2,20/10/2011,SN_OBF39600
Ranunculus penicillatus,TP,0.1086,1,09/09/2012,TH_TH_2017
Ranunculus penicillatus,pH,7,2,27/06/2010,NW_460205
Ranunculus penicillatus,TN,2.14,1,16/09/2012,NW_629145
Ranunculus penicillatus,pH,7.8,2,03/09/2012,NW_414402
Ranunculus penicillatus,pH,7.1,1,15/08/2006,SN_OBF38402
Ranunculus penicillatus,pH,7.2,4,11/09/2012,NI_48642950
Ranunculus penicillatus,TP,0.25,4,27/09/2011,SN_OBF32300
Ranunculus penicillatus,pH,8.4,2,06/08/2008,ST_2130031
Ranunculus penicillatus,TN,4.8,1,11/09/2012,TH_TH_2070
Ranunculus penicillatus,TN,4.2,1,11/09/2012,TH_TH_2070
Ranunculus penicillatus,TP,0.11,5,23/08/2012,NI_59422206
Ranunculus penicillatus,HCO3,226,5,21/08/2010,TH_TH_2414
Ranunculus penicillatus,TN,2.26,2,08/06/2010,NW_132305
Ranunculus penicillatus,pH,7.6,3,14/09/2011,NW_212271
Ranunculus penicillatus,TP,0.09455,3,10/09/2012,TH_TH_2490
Ranunculus penicillatus,TN,0.97,2,27/06/2010,NW_460904
Ranunculus penicillatus,TP,0.14,2,27/06/2010,NW_460205
Ranunculus penicillatus,HCO3,236,5,21/08/2010,TH_TH_2414
Ranunculus penicillatus,TP,0.1,1,15/08/2006,SN_OBF38402
Ranunculus penicillatus,TN,5,3,10/09/2012,SN_OBF22200
Ranunculus penicillatus,pH,7.84,2,27/06/2010,NW_460205
Ranunculus penicillatus,TN,3.07,2,02/07/2012,NW_453407
Ranunculus penicillatus,TN,2.24,2,02/07/2012,NW_453407
Ranunculus penicillatus,TP,0.09,2,05/10/2010,NW_289206
Ranunculus penicillatus,pH,7.8,2,05/10/2010,NW_289206
Ranunculus penicillatus,pH,7.84,3,14/09/2011,NW_212271
Ranunculus penicillatus,TP,0.12,5,23/08/2012,NI_59422206
Ranunculus penicillatus,pH,7.82,1,21/08/2011,NW_451400
Ranunculus penicillatus,TP,0.08,4,11/09/2012,NI_48642950
Ranunculus penicillatus,TP,0.005,3,05/09/2010,NW_290701
Ranunculus penicillatus,TP,0.095,2,20/10/2011,SN_OBF39600
Ranunculus penicillatus,HCO3,233,5,21/08/2010,TH_TH_2414
Ranunculus penicillatus,TN,1.8,2,09/08/2010,BW_WI025.00
Ranunculus penicillatus,TN,1.6,2,09/08/2010,BW_WI025.00
Ranunculus penicillatus,pH,7.75,1,19/09/2011,NW_212209
Ranunculus penicillatus,TP,0.048,3,10/09/2012,SN_OBF22200
Ranunculus penicillatus,TN,1.57,1,15/09/2009,NW_101904
Ranunculus penicillatus,HCO3,28,1,03/08/2011,SN_OBF47000
Ranunculus penicillatus,pH,7.6,3,13/09/2010,NW_603600
Ranunculus penicillatus,pH,7.71,2,05/10/2010,NW_289206
Ranunculus penicillatus,pH,7.5,2,06/08/2008,ST_2130031
Ranunculus penicillatus,TP,0.04,3,13/09/2010,NW_603600
Ranunculus penicillatus,TP,0.1,2,06/08/2008,ST_2130031
Ranunculus penicillatus,pH,7.51,1,19/09/2011,NW_212209
Ranunculus penicillatus,pH,7.7,5,23/08/2012,NI_59422206
Ranunculus penicillatus,TN,6.7,2,04/08/2010,SN_OBF31500
Ranunculus penicillatus,TN,4.3,1,02/10/2010,NW_604215
Ranunculus penicillatus,TP,0.08631,3,10/09/2012,TH_TH_2490
Ranunculus penicillatus,TP,0.07831,3,10/09/2012,TH_TH_2490
Ranunculus penicillatus,TN,0.5,2,27/06/2010,NW_460904
Ranunculus penicillatus,pH,7.9,2,25/08/2012,NW_413859
Ranunculus penicillatus,pH,7.5,2,03/09/2012,NW_414402
Ranunculus penicillatus,TP,0.067,4,11/09/2012,NI_48642950
Ranunculus penicillatus,TN,6.5,2,12/09/2012,TH_TH_2220
Ranunculus penicillatus,pH,7.6,4,02/08/2011,NW_215855
Ranunculus penicillatus,pH,7.71,4,02/08/2011,NW_215855
Ranunculus penicillatus,TN,11.9,3,11/09/2012,TH_TH_2628
Ranunculus penicillatus,TP,0.11,3,10/09/2012,SN_OBF22200
Ranunculus penicillatus,pH,7.1,3,10/09/2012,SN_OBF22200
Ranunculus penicillatus,TN,2.07,1,15/09/2009,NW_101904
Ranunculus penicillatus,pH,7.96,2,28/07/2008,NW_211904
Ranunculus penicillatus,TN,3.3,2,23/06/2012,NI_59412109
Ranunculus penicillatus,pH,7.22,2,05/10/2010,NW_289206
Ranunculus penicillatus,TN,2.4,1,11/09/2012,TH_TH_2070
Ranunculus penicillatus,pH,8.1,2,06/08/2008,ST_2130031
Ranunculus penicillatus,pH,7.57,4,02/08/2011,NW_215855
Ranunculus penicillatus,HCO3,100,3,10/09/2012,SN_OBF22200
Ranunculus penicillatus,TN,2.1,1,10/09/2012,TH_TH_2489
Ranunculus penicillatus,pH,7.8,5,23/08/2012,NI_59422206
Ranunculus penicillatus,pH,8,2,25/08/2012,NW_413859
Ranunculus penicillatus,TP,0.005,2,27/06/2010,NW_460205
Ranunculus penicillatus,HCO3,217,5,21/08/2010,TH_TH_2414
Ranunculus penicillatus,TN,3.2,1,10/09/2012,TH_TH_2489
Ranunculus penicillatus,TP,0.12,1,21/08/2011,NW_451400
Ranunculus penicillatus,pH,7.8,2,27/06/2010,NW_460205
Ranunculus penicillatus,TN,1.3,2,09/08/2010,BW_WI025.00
Ranunculus penicillatus,TN,3.59,5,14/09/2011,NW_212260
Ranunculus penicillatus,TN,13.7,3,11/09/2012,TH_TH_2628
Ranunculus penicillatus,TN,1.94,1,15/09/2009,NW_101904
Ranunculus penicillatus,HCO3,25,1,03/08/2011,SN_OBF47000
Ranunculus penicillatus,pH,8.35,3,22/08/2012,NW_212350
Ranunculus penicillatus,TP,0.11,2,06/08/2008,ST_2130031
Ranunculus penicillatus,HCO3,82,3,10/09/2012,SN_OBF22200
Ranunculus penicillatus,TP,0.21,4,02/08/2011,NW_215855
Ranunculus penicillatus,pH,8,3,22/08/2012,NW_212350
Ranunculus penicillatus,pH,7.5,2,04/08/2010,SN_OBF31500
Ranunculus penicillatus,pH,7.6,2,04/08/2010,SN_OBF31500
Ranunculus penicillatus,TP,0.1,2,04/08/2010,SN_OBF31500
Ranunculus penicillatus,pH,6.9,4,11/09/2012,NI_48642950
Ranunculus penicillatus,pH,7.93,4,02/08/2011,NW_215855
Ranunculus penicillatus,TP,0.06621,3,10/09/2012,TH_TH_2490
Ranunculus penicillatus,TN,4.19,2,25/08/2012,NW_413859
Ranunculus penicillatus,TN,4.9,2,25/08/2012,NW_413859
Ranunculus penicillatus,pH,8.27,3,22/08/2012,NW_212350
Ranunculus penicillatus,pH,8.42,5,21/08/2010,TH_TH_2414
Ranunculus penicillatus,TP,0.086,3,21/10/2010,SN_OBF54900
Ranunculus penicillatus,pH,7.27,2,27/06/2010,NW_460205
Ranunculus penicillatus,TN,6.6,3,13/09/2010,NW_603600
Ranunculus penicillatus,pH,7.7,2,27/06/2010,NW_460205
Ranunculus penicillatus,pH,7.14,4,11/09/2012,NI_48642950
Ranunculus penicillatus,pH,8.1,3,22/08/2012,NW_212350
Ranunculus penicillatus,pH,7.8,3,22/08/2012,NW_212350
Ranunculus penicillatus,pH,7.6,3,22/08/2012,NW_212350
Ranunculus penicillatus,TN,2.5,1,10/09/2012,TH_TH_2489
Ranunculus penicillatus,TP,0.04265,3,10/09/2012,TH_TH_2490
Ranunculus penicillatus,TN,1.2,2,09/08/2010,BW_WI025.00
Ranunculus penicillatus,TP,0.063,1,15/08/2006,SN_OBF38402
Ranunculus penicillatus,TP,0.02,2,27/06/2010,NW_460904
Ranunculus penicillatus,pH,7.3,2,27/06/2010,NW_460904
Ranunculus penicillatus,TN,3.26,1,21/07/2010,NW_300068
Ranunculus penicillatus,TN,5.58,1,03/07/2011,NW_210602
Ranunculus penicillatus,TN,2.9,1,10/09/2012,TH_TH_2489
Ranunculus penicillatus,TN,1.7,1,03/08/2011,SN_OBF47000
Ranunculus penicillatus,TP,0.03,2,27/06/2010,NW_460904
Ranunculus penicillatus,pH,7.99,3,22/08/2012,NW_212350
Ranunculus penicillatus,pH,7.69,3,22/08/2012,NW_212350
Ranunculus penicillatus,pH,7.52,3,22/08/2012,NW_212350
Ranunculus penicillatus,pH,7.3,2,23/08/2010,NW_432507
Ranunculus penicillatus,TN,7.9,2,04/08/2010,SN_OBF31500
Ranunculus penicillatus,HCO3,204,5,21/08/2010,TH_TH_2414
Ranunculus penicillatus,TN,2.3,1,03/08/2011,SN_OBF47000
Ranunculus penicillatus,TP,0.17,1,27/08/2012,SN_OBF28803
Ranunculus penicillatus,TN,2.6,3,05/09/2010,NW_290701
Ranunculus penicillatus,HCO3,88,3,21/10/2010,SN_OBF54900
Ranunculus penicillatus,TN,5,2,03/09/2012,NW_414402
Ranunculus penicillatus,HCO3,90,3,21/10/2010,SN_OBF54900
Ranunculus penicillatus,pH,7.1,4,11/09/2012,NI_48642950
Ranunculus penicillatus,TP,0.2387,1,10/09/2012,TH_TH_2489
Ranunculus penicillatus,TP,0.254,1,10/09/2012,TH_TH_2489
Ranunculus penicillatus,TN,3.72,2,03/09/2012,NW_414402
Ranunculus penicillatus,TN,5.9,2,12/09/2012,TH_TH_2220
Ranunculus penicillatus,pH,8.28,2,27/06/2010,NW_460904
Ranunculus penicillatus,pH,7.9,2,28/07/2008,NW_211904
Ranunculus penicillatus,pH,6.8,1,27/08/2012,SN_OBF28803
Ranunculus penicillatus,pH,6.9,1,27/08/2012,SN_OBF28803
Ranunculus penicillatus,pH,7.6,1,19/09/2011,NW_212209
Ranunculus penicillatus,TN,12.2,3,11/09/2012,TH_TH_2628
Ranunculus penicillatus,TN,4.9,1,03/07/2011,NW_210602
Ranunculus penicillatus,pH,7.63,2,28/07/2008,NW_211904
Ranunculus penicillatus,TN,0.5,2,05/10/2010,NW_281505
Ranunculus penicillatus,TN,4.6,2,12/09/2012,TH_TH_2220
Ranunculus penicillatus,pH,7.54,2,27/06/2010,NW_460904
Ranunculus penicillatus,pH,7.15,2,23/08/2010,NW_432507
Ranunculus penicillatus,TN,3.1,3,05/09/2010,NW_290701
Ranunculus penicillatus,TP,0.09801,3,31/08/2012,TH_TH_2018
Ranunculus penicillatus,TN,3.78,2,28/07/2008,NW_211904
Ranunculus penicillatus,TN,4.5,2,12/09/2012,TH_TH_2220
Ranunculus penicillatus,TP,0.03,2,23/08/2010,NW_432507
Ranunculus penicillatus,TN,1.47,1,15/09/2009,NW_101904
Ranunculus penicillatus,TN,3.11,2,28/07/2008,NW_211904
Ranunculus penicillatus,TP,0.1864,3,31/08/2012,TH_TH_2018
Ranunculus penicillatus,TP,0.03,1,02/10/2010,NW_604215
Ranunculus penicillatus,TN,2.23,1,15/09/2009,NW_101904
Ranunculus penicillatus,TP,0.1255,3,31/08/2012,TH_TH_2018
Ranunculus penicillatus,pH,7.26,3,10/09/2012,TH_TH_2499
Ranunculus penicillatus,pH,7.9,3,31/08/2012,TH_TH_2018
Ranunculus penicillatus,pH,7.56,2,28/07/2008,NW_211904
Ranunculus penicillatus,pH,7.11,1,10/09/2012,TH_TH_2489
Ranunculus penicillatus,TP,0.1453,3,31/08/2012,TH_TH_2018
Ranunculus penicillatus,pH,7.27,1,10/09/2012,TH_TH_2489
Ranunculus penicillatus,TN,15,3,21/10/2010,SN_OBF54900
Ranunculus penicillatus,pH,7.32,1,19/09/2011,NW_212209
Ranunculus penicillatus,TP,0.08,1,02/10/2010,NW_604215
Ranunculus penicillatus,TP,0.06,2,28/07/2008,NW_211904
Ranunculus penicillatus,TN,3.2,4,11/09/2012,NI_48642950
Ranunculus penicillatus,pH,7.49,1,10/09/2012,TH_TH_2489
Ranunculus penicillatus,TN,11,3,21/10/2010,SN_OBF54900
Ranunculus penicillatus,TP,0.17,3,21/10/2010,SN_OBF54900
Ranunculus penicillatus,pH,7.7,2,27/06/2010,NW_460904
Ranunculus penicillatus,pH,7.8,1,02/10/2010,NW_604215
Ranunculus penicillatus,TP,0.01,2,28/07/2008,NW_211904
Ranunculus penicillatus,TP,0.03,2,28/07/2008,NW_211904
Ranunculus penicillatus,pH,8.17,3,31/08/2012,TH_TH_2018
Ranunculus penicillatus,pH,7.4,3,21/10/2010,SN_OBF54900
Ranunculus penicillatus,HCO3,73,3,05/09/2012,SN_OBF20401
Ranunculus penicillatus,TN,4.9,1,13/06/2009,NI_34372017
Ranunculus penicillatus,TP,0.075,5,21/08/2010,TH_TH_2414
Ranunculus penicillatus,TN,10,1,15/08/2006,SN_OBF38402
Ranunculus penicillatus,pH,8.39,5,21/08/2010,TH_TH_2414
Ranunculus penicillatus,pH,7.53,1,10/09/2012,TH_TH_2489
Ranunculus penicillatus,pH,8.08,5,21/08/2010,TH_TH_2414
Ranunculus penicillatus,TN,2.8,4,11/09/2012,NI_48642950
Ranunculus penicillatus,HCO3,67,3,05/09/2012,SN_OBF20401
Ranunculus penicillatus,pH,8.2,2,27/06/2010,NW_460904
Ranunculus penicillatus,TP,0.27,1,19/09/2011,NW_212209
Ranunculus penicillatus,pH,8.25,5,21/08/2010,TH_TH_2414
Ranunculus penicillatus,TP,0.28,5,21/08/2010,TH_TH_2414
Ranunculus penicillatus,TP,0.07,2,28/07/2008,NW_211904
Ranunculus penicillatus,HCO3,41,1,27/08/2012,SN_OBF28803
Ranunculus penicillatus,TP,0.13,5,21/08/2010,TH_TH_2414
Ranunculus penicillatus,TN,3.1,4,11/09/2012,NI_48642950
Ranunculus penicillatus,TN,7.4,1,13/06/2009,NI_34372017
Ranunculus penicillatus,TN,5.9,1,13/06/2009,NI_34372017
Ranunculus penicillatus,TN,11,1,27/08/2012,SN_OBF28803
Ranunculus penicillatus,TP,0.24,5,21/08/2010,TH_TH_2414
Ranunculus penicillatus,TP,0.064,1,27/08/2012,SN_OBF28803
Ranunculus penicillatus,HCO3,39,1,27/08/2012,SN_OBF28803
Ranunculus penicillatus,TP,0.16,5,21/08/2010,TH_TH_2414
Ranunculus penicillatus,TN,7.6,1,15/08/2006,SN_OBF38402
Ranunculus penicillatus,pH,8.36,5,21/08/2010,TH_TH_2414
Ranunculus penicillatus,pH,7.85,3,10/09/2012,TH_TH_2499
Ranunculus penicillatus,pH,6.9,1,02/10/2010,NW_604215
Ranunculus penicillatus,TN,10,1,27/08/2012,SN_OBF28803
Ranunculus penicillatus,pH,8.16,3,31/08/2012,TH_TH_2018
Ranunculus penicillatus,pH,7.59,1,10/09/2012,TH_TH_2489
