Code,Species,Depth,Width,Velocity,Alkalinity,NO3,TP,Substrate
HU3212,Nuphar lutea,NA,7,NA,NA,NA,195,"silt, sand and gravel"
HU3212,Myosotis scorpioides,NA,7,NA,NA,NA,195,"silt, sand and gravel"
HU3213,Sagittaria sagittifolia,NA,NA,NA,NA,NA,514.166667,"silt, sand and gravel"
HU3213,Najas major,NA,NA,NA,NA,NA,514.166667,"silt, sand and gravel"
HU3213,Ceratophyllum demersum,NA,NA,NA,NA,NA,514.166667,"silt, sand and gravel"
HU3214,Myriophyllum spicatum,NA,NA,NA,NA,NA,15.174444,"silt, sand and gravel"
HU2072,Nuphar lutea,NA,5,NA,NA,NA,89.596667,"silt, sand and gravel"
HU2072,Hydrocharis morsus-ranae,NA,5,NA,NA,NA,89.596667,"silt, sand and gravel"
HU2072,Ceratophyllum demersum,NA,5,NA,NA,NA,89.596667,"silt, sand and gravel"
HU3215,Potamogeton natans,NA,NA,NA,NA,NA,51.47125,"silt, sand and gravel"
HU3134,Salvinia natans,NA,30,NA,NA,NA,157.933333,"silt, sand and gravel"
HU3174,Ranunculus aquatilis,NA,NA,NA,NA,NA,143.75,"silt, sand and gravel"
HU3174,Lemna minor,NA,NA,NA,NA,NA,143.75,"silt, sand and gravel"
HU3135,Potamogeton lucens,NA,30,NA,NA,NA,117.49,"silt, sand and gravel"
HU3136,Potamogeton crispus,NA,30,NA,NA,NA,145,"silt, sand and gravel"
HU3191,Sagittaria sagittifolia,NA,40,NA,NA,NA,133.3,"silt, sand and gravel"
HU3191,Lemna minor,NA,40,NA,NA,NA,133.3,"silt, sand and gravel"
BG3033,Potamogeton nodosus,NA,25,NA,NA,0.48,44,"silt, sand and gravel"
BG3033,Najas major,NA,25,NA,NA,0.48,44,"silt, sand and gravel"
BG3033,Spirodela polyrhiza,NA,25,NA,NA,0.48,44,"silt, sand and gravel"
BG3033,Scirpus lacustris,NA,25,NA,NA,0.48,44,"silt, sand and gravel"
BG3033,Polygonum amphibium,NA,25,NA,NA,0.48,44,"silt, sand and gravel"
BG3034,Potamogeton nodosus,NA,30,NA,NA,0.34,64,"silt, sand and gravel"
SI3010,Veronica anagallis-aquatica,NA,NA,NA,2.071,2.61,55,"silt, sand and gravel"
HU2128,Ceratophyllum demersum,NA,NA,NA,NA,NA,173,"silt, sand and gravel"
HU2128,Hydrocharis morsus-ranae,NA,NA,NA,NA,NA,173,"silt, sand and gravel"
SI3011,Spirodela polyrhiza,NA,NA,NA,2.02,2.12,67,"silt, sand and gravel"
SI3011,Potamogeton nodosus,NA,NA,NA,2.02,2.12,67,"silt, sand and gravel"
SI3011,Ceratophyllum demersum,NA,NA,NA,2.02,2.12,67,"silt, sand and gravel"
SI3011,Fontinalis antipyretica,NA,NA,NA,2.02,2.12,67,"silt, sand and gravel"
SI3011,Lemna minor,NA,NA,NA,2.02,2.12,67,"silt, sand and gravel"
SI3011,Veronica anagallis-aquatica,NA,NA,NA,2.02,2.12,67,"silt, sand and gravel"
SI3011,Najas major,NA,NA,NA,2.02,2.12,67,"silt, sand and gravel"
SI3011,Myosotis scorpioides,NA,NA,NA,2.02,2.12,67,"silt, sand and gravel"
SI3012,Lemna minor,NA,NA,NA,2.075,1.48,26.7402,"silt, sand and gravel"
SI3012,Myosotis scorpioides,NA,NA,NA,2.075,1.48,26.7402,"silt, sand and gravel"
SI3012,Ranunculus trichophyllus,NA,NA,NA,2.075,1.48,26.7402,"silt, sand and gravel"
SI3012,Najas major,NA,NA,NA,2.075,1.48,26.7402,"silt, sand and gravel"
SI3012,Spirodela polyrhiza,NA,NA,NA,2.075,1.48,26.7402,"silt, sand and gravel"
SI3013,Fontinalis antipyretica,NA,NA,NA,3.88,1.51,109,"silt, sand and gravel"
SI3013,Potamogeton nodosus,NA,NA,NA,3.88,1.51,109,"silt, sand and gravel"
SI3014,Ranunculus aquatilis,NA,NA,NA,4.5,1.31,30,"silt, sand and gravel"
SI3014,Fontinalis antipyretica,NA,NA,NA,4.5,1.31,30,"silt, sand and gravel"
SI3014,Berula erecta,NA,NA,NA,4.5,1.31,30,"silt, sand and gravel"
BG3060,Lemna minor,NA,25,NA,NA,2.1,437,"silt, sand and gravel"
BG3061,Lemna minor,NA,15,NA,NA,0.84,313,"silt, sand and gravel"
BG3061,Potamogeton natans,NA,15,NA,NA,0.84,313,"silt, sand and gravel"
SI3014,Myosotis scorpioides,NA,NA,NA,4.5,1.31,30,"silt, sand and gravel"
SI3001,Myosotis scorpioides,NA,30,NA,4.27,0.92,36,"silt, sand and gravel"
SI3002,Scirpus lacustris,NA,45,NA,4.11,1.14,31,"silt, sand and gravel"
SI3002,Veronica anagallis-aquatica,NA,45,NA,4.11,1.14,31,"silt, sand and gravel"
SI3002,Potamogeton perfoliatus,NA,45,NA,4.11,1.14,31,"silt, sand and gravel"
SI3002,Myriophyllum spicatum,NA,45,NA,4.11,1.14,31,"silt, sand and gravel"
SI3002,Potamogeton nodosus,NA,45,NA,4.11,1.14,31,"silt, sand and gravel"
SI3002,Stuckenia pectinata,NA,45,NA,4.11,1.14,31,"silt, sand and gravel"
SI3002,Ranunculus trichophyllus,NA,45,NA,4.11,1.14,31,"silt, sand and gravel"
SI3003,Lemna minor,NA,NA,NA,1.905,3.1,129.7878,"silt, sand and gravel"
HU3190,Najas major,NA,40,NA,NA,NA,133.3,"silt, sand and gravel"
HU3190,Lemna minor,NA,40,NA,NA,NA,133.3,"silt, sand and gravel"
CZ7013,Spirodela polyrhiza,0.85,19.5,NA,2.15083,5.83667,267.75,"silt, sand and gravel"
CZ7014,Lemna minor,0.85,19.5,NA,2.15083,5.83667,267.75,"silt, sand and gravel"
HU3190,Glyceria fluitans,NA,40,NA,NA,NA,133.3,"silt, sand and gravel"
HU3190,Ceratophyllum demersum,NA,40,NA,NA,NA,133.3,"silt, sand and gravel"
HU3202,Myriophyllum spicatum,NA,35,NA,NA,0.01,81.457,"silt, sand and gravel"
HU3202,Hydrocharis morsus-ranae,NA,35,NA,NA,0.01,163.333333,"silt, sand and gravel"
HU3202,Ceratophyllum demersum,NA,35,NA,NA,0.01,163.333333,"silt, sand and gravel"
HU3158,Sagittaria sagittifolia,NA,30,NA,NA,NA,297.5,"silt, sand and gravel"
HU3158,Lemna minor,NA,30,NA,NA,NA,297.5,"silt, sand and gravel"
HU3158,Hydrocharis morsus-ranae,NA,30,NA,NA,NA,166.923077,"silt, sand and gravel"
HU3158,Elodea canadensis,NA,30,NA,NA,NA,166.923077,"silt, sand and gravel"
SI3011,Potamogeton perfoliatus,NA,NA,NA,2.02,2.12,67,"silt, sand and gravel"
SI3011,Scirpus lacustris,NA,NA,NA,2.02,2.12,67,"silt, sand and gravel"
HU3158,Berula erecta,NA,30,NA,NA,NA,166.923077,"silt, sand and gravel"
HU3159,Potamogeton nodosus,NA,30,NA,NA,NA,166.923077,"silt, sand and gravel"
HU3203,Ceratophyllum demersum,NA,35,NA,NA,0.01,81.457,"silt, sand and gravel"
HU3203,Salvinia natans,NA,35,NA,NA,0.01,129.866667,"silt, sand and gravel"
SI3014,Scirpus lacustris,NA,NA,NA,4.5,1.31,30,"silt, sand and gravel"
SI3014,Veronica anagallis-aquatica,NA,NA,NA,4.5,1.31,30,"silt, sand and gravel"
HU3159,Elodea canadensis,NA,30,NA,NA,NA,297.5,"silt, sand and gravel"
SI3014,Elodea canadensis,NA,NA,NA,4.5,1.31,30,"silt, sand and gravel"
SI3001,Polygonum amphibium,NA,30,NA,4.27,0.92,36,"silt, sand and gravel"
SI3001,Potamogeton nodosus,NA,30,NA,4.27,0.92,36,"silt, sand and gravel"
SI3001,Ceratophyllum demersum,NA,30,NA,4.27,0.92,36,"silt, sand and gravel"
CZ7012,Veronica anagallis-aquatica,0.85,19.5,NA,2.1925,5.70167,264.08,"silt, sand and gravel"
SK3001,Lemna minor,NA,NA,NA,0.948,2.250885,165.644172,"silt, sand and gravel"
SK3002,Myriophyllum spicatum,1.5,45,NA,2.686,3.687168,760.736196,"silt, sand and gravel"
SK3003,Myriophyllum spicatum,0.3,50,NA,2.568,3.019469,601.226994,"silt, sand and gravel"
SK3004,Ceratophyllum demersum,1.5,20,NA,3.86,4.480088,2601.226994,"silt, sand and gravel"
SK3004,Potamogeton crispus,1.5,20,NA,3.86,4.480088,2601.226994,"silt, sand and gravel"
SK3004,Potamogeton nodosus,1.5,20,NA,3.86,4.480088,2601.226994,"silt, sand and gravel"
HU3214,Lemna minor,NA,NA,NA,NA,NA,15.174444,"silt, sand and gravel"
HU3214,Hydrocharis morsus-ranae,NA,NA,NA,NA,NA,15.174444,"silt, sand and gravel"
HU3214,Salvinia natans,NA,NA,NA,NA,NA,15.174444,"silt, sand and gravel"
HU3214,Ceratophyllum demersum,NA,NA,NA,NA,NA,15.174444,"silt, sand and gravel"
SK3006,Lemna minor,0.6,14,NA,3.439,4.742478,1984.662577,"silt, sand and gravel"
SK3006,Spirodela polyrhiza,0.6,14,NA,3.439,4.742478,1984.662577,"silt, sand and gravel"
SK3006,Myriophyllum spicatum,0.6,14,NA,3.439,4.742478,1984.662577,"silt, sand and gravel"
SK3007,Polygonum amphibium,NA,20,NA,5.208,5.622124,1481.595092,"silt, sand and gravel"
SK3007,Ceratophyllum demersum,NA,20,NA,5.208,5.622124,1481.595092,"silt, sand and gravel"
HU3216,Nuphar lutea,NA,NA,NA,NA,NA,1320,"silt, sand and gravel"
HU3216,Najas major,NA,NA,NA,NA,NA,1320,"silt, sand and gravel"
HU3216,Myriophyllum spicatum,NA,NA,NA,NA,NA,1320,"silt, sand and gravel"
HU3216,Hydrocharis morsus-ranae,NA,NA,NA,NA,NA,1320,"silt, sand and gravel"
BG3012,Zannichellia palustris,NA,35,NA,NA,1.38,156,"silt, sand and gravel"
BG3012,Lemna gibba,NA,35,NA,NA,1.38,156,"silt, sand and gravel"
RO3002,Equisetum fluviatile,1.7,50,NA,1.87,0.73,629,"silt, sand and gravel"
RO3004,Potamogeton crispus,0.8,15,NA,1.8,1.28,220,"silt, sand and gravel"
RO3004,Stuckenia pectinata,0.8,15,NA,1.8,1.28,220,"silt, sand and gravel"
RO3004,Myriophyllum spicatum,0.8,15,NA,1.8,1.28,220,"silt, sand and gravel"
RO3005,Potamogeton natans,0.38,25,NA,1.44,2.156,153.6,"silt, sand and gravel"
BG3025,Myriophyllum spicatum,NA,20,NA,NA,1.72,184,"silt, sand and gravel"
BG3025,Amblystegium riparium,NA,20,NA,NA,1.72,184,"silt, sand and gravel"
HU3222,Nuphar lutea,NA,10,NA,NA,2.670833,90,"silt, sand and gravel"
SK3015,Potamogeton perfoliatus,NA,60,NA,3.004,2.835841,349.693252,"silt, sand and gravel"
SK3016,Myosotis scorpioides,0.6,15,NA,2.489,4.492478,2230.06135,"silt, sand and gravel"
SK3016,Potamogeton crispus,0.6,15,NA,2.489,4.492478,2230.06135,"silt, sand and gravel"
SK3016,Veronica beccabunga,0.6,15,NA,2.489,4.492478,2230.06135,"silt, sand and gravel"
SK3018,Potamogeton natans,0.6,14,NA,3.439,4.742478,1984.662577,"silt, sand and gravel"
SK3020,Elodea nuttallii,NA,20,NA,3.257,4.715044,1595.092024,"silt, sand and gravel"
SK3020,Potamogeton nodosus,NA,20,NA,3.257,4.715044,1595.092024,"silt, sand and gravel"
SK3022,Polygonum amphibium,1.8,15,NA,3.421,1.747788,325.153374,"silt, sand and gravel"
SK3022,Potamogeton nodosus,1.8,15,NA,3.421,1.747788,325.153374,"silt, sand and gravel"
SK3022,Stuckenia pectinata,1.8,15,NA,3.421,1.747788,325.153374,"silt, sand and gravel"
SK3022,Spirodela polyrhiza,1.8,15,NA,3.421,1.747788,325.153374,"silt, sand and gravel"
SK3022,Ceratophyllum demersum,1.8,15,NA,3.421,1.747788,325.153374,"silt, sand and gravel"
SK3022,Lemna minor,1.8,15,NA,3.421,1.747788,325.153374,"silt, sand and gravel"
SK3022,Myosotis scorpioides,1.8,15,NA,3.421,1.747788,325.153374,"silt, sand and gravel"
SK3022,Myriophyllum spicatum,1.8,15,NA,3.421,1.747788,325.153374,"silt, sand and gravel"
SK3022,Potamogeton crispus,1.8,15,NA,3.421,1.747788,325.153374,"silt, sand and gravel"
SK3023,Ceratophyllum demersum,NA,70,NA,3.3,3.69469,1012.269939,"silt, sand and gravel"
HU3226,Lemna minor,NA,40,NA,NA,0.76,228,"silt, sand and gravel"
HU3226,Ceratophyllum demersum,NA,40,NA,NA,0.76,228,"silt, sand and gravel"
RO3014,Equisetum palustre,0.57,140,NA,2.95,2.83,24.6,"silt, sand and gravel"
RO3017,Stuckenia pectinata,0.5,10,NA,6.75,6.306,1377.5,"silt, sand and gravel"
RO3017,Ceratophyllum demersum,0.5,10,NA,6.75,6.306,1377.5,"silt, sand and gravel"
SK3027,Ceratophyllum demersum,NA,NA,NA,0.948,2.250885,165.644172,"silt, sand and gravel"
SK3027,Sagittaria sagittifolia,NA,NA,NA,0.948,2.250885,165.644172,"silt, sand and gravel"
SK3027,Lemna minor,NA,NA,NA,0.948,2.250885,165.644172,"silt, sand and gravel"
SK3028,Polygonum amphibium,1.5,20,NA,3.86,4.480088,2601.226994,"silt, sand and gravel"
SK4001,Salvinia natans,NA,NA,NA,NA,4.958,43,"silt, sand and gravel"
SK4001,Ceratophyllum demersum,NA,NA,NA,NA,4.958,43,"silt, sand and gravel"
SK4001,Hydrocharis morsus-ranae,NA,NA,NA,NA,4.958,43,"silt, sand and gravel"
SK4001,Equisetum palustre,NA,NA,NA,NA,4.958,43,"silt, sand and gravel"
SK4002,Hydrocharis morsus-ranae,NA,NA,NA,NA,4.958,43,"silt, sand and gravel"
HU2002,Sagittaria sagittifolia,NA,15,NA,NA,NA,NA,"silt, sand and gravel"
BG3054,Lemna minor,NA,28,NA,NA,1.72,562,"silt, sand and gravel"
BG3054,Berula erecta,NA,28,NA,NA,1.72,562,"silt, sand and gravel"
HU2004,Najas major,1.8,35,NA,NA,NA,NA,"silt, sand and gravel"
HU2004,Lemna minor,1.8,35,NA,NA,NA,NA,"silt, sand and gravel"
HU2004,Lemna gibba,1.8,35,NA,NA,NA,NA,"silt, sand and gravel"
HU2004,Myriophyllum spicatum,1.8,35,NA,NA,NA,NA,"silt, sand and gravel"
HU2004,Myosotis scorpioides,1.8,35,NA,NA,NA,NA,"silt, sand and gravel"
HU2004,Potamogeton perfoliatus,1.8,35,NA,NA,NA,NA,"silt, sand and gravel"
BG3066,Potamogeton natans,NA,20,NA,NA,0.1,68,"silt, sand and gravel"
SI3001,Potamogeton perfoliatus,NA,30,NA,4.27,0.92,36,"silt, sand and gravel"
SI3001,Ranunculus trichophyllus,NA,30,NA,4.27,0.92,36,"silt, sand and gravel"
SI3001,Veronica anagallis-aquatica,NA,30,NA,4.27,0.92,36,"silt, sand and gravel"
SI3001,Myriophyllum spicatum,NA,30,NA,4.27,0.92,36,"silt, sand and gravel"
SI3001,Elodea canadensis,NA,30,NA,4.27,0.92,36,"silt, sand and gravel"
HU3228,Sparganium emersum,NA,6,NA,NA,2.6,408.75,"silt, sand and gravel"
HU3229,Salvinia natans,NA,NA,NA,NA,NA,169.666667,"silt, sand and gravel"
HU3229,Sagittaria sagittifolia,NA,NA,NA,NA,NA,169.666667,"silt, sand and gravel"
HU3229,Lemna minor,NA,NA,NA,NA,NA,169.666667,"silt, sand and gravel"
HU2007,Potamogeton natans,1.8,10,NA,NA,NA,NA,"silt, sand and gravel"
HU2007,Hydrocharis morsus-ranae,1.8,10,NA,NA,NA,NA,"silt, sand and gravel"
SI3003,Ranunculus trichophyllus,NA,NA,NA,1.905,3.1,129.7878,"silt, sand and gravel"
SI3003,Potamogeton nodosus,NA,NA,NA,1.905,3.1,129.7878,"silt, sand and gravel"
SI3003,Ceratophyllum demersum,NA,NA,NA,1.905,3.1,129.7878,"silt, sand and gravel"
SI3003,Sparganium emersum,NA,NA,NA,1.905,3.1,129.7878,"silt, sand and gravel"
SI3003,Veronica anagallis-aquatica,NA,NA,NA,1.905,3.1,129.7878,"silt, sand and gravel"
SI3003,Myosotis scorpioides,NA,NA,NA,1.905,3.1,129.7878,"silt, sand and gravel"
SI3004,Ceratophyllum demersum,NA,NA,NA,1.905,3.1,42.323802,"silt, sand and gravel"
SI3004,Potamogeton nodosus,NA,NA,NA,1.905,3.1,42.323802,"silt, sand and gravel"
HU3135,Potamogeton crispus,NA,30,NA,NA,NA,117.49,"silt, sand and gravel"
HU3135,Najas major,NA,30,NA,NA,NA,145,"silt, sand and gravel"
HU3135,Myriophyllum spicatum,NA,30,NA,NA,NA,145,"silt, sand and gravel"
RO3004,Potamogeton nodosus,0.8,15,NA,1.8,1.28,220,"silt, sand and gravel"
SI3007,Lemna minor,NA,NA,NA,2.1045,6.86,30,"silt, sand and gravel"
SI3008,Ceratophyllum demersum,NA,NA,NA,2.071,2.61,55,"silt, sand and gravel"
SI3008,Potamogeton nodosus,NA,NA,NA,2.071,2.61,55,"silt, sand and gravel"
SI3008,Veronica anagallis-aquatica,NA,NA,NA,2.071,2.61,55,"silt, sand and gravel"
SI3008,Najas major,NA,NA,NA,2.071,2.61,55,"silt, sand and gravel"
SI3008,Ranunculus trichophyllus,NA,NA,NA,2.071,2.61,55,"silt, sand and gravel"
SI3008,Scirpus lacustris,NA,NA,NA,2.071,2.61,55,"silt, sand and gravel"
SI3008,Sparganium emersum,NA,NA,NA,2.071,2.61,55,"silt, sand and gravel"
SI3008,Spirodela polyrhiza,NA,NA,NA,2.071,2.61,55,"silt, sand and gravel"
SI3009,Ceratophyllum demersum,NA,NA,NA,2.071,2.61,55,"silt, sand and gravel"
SI3009,Lemna minor,NA,NA,NA,2.071,2.61,55,"silt, sand and gravel"
SI3009,Najas major,NA,NA,NA,2.071,2.61,55,"silt, sand and gravel"
SI3009,Potamogeton nodosus,NA,NA,NA,2.071,2.61,55,"silt, sand and gravel"
HU3138,Lemna minor,NA,130,NA,NA,3.925,153.333333,"silt, sand and gravel"
HU3139,Stuckenia pectinata,NA,130,NA,NA,3.925,153.333333,"silt, sand and gravel"
HU3139,Ceratophyllum demersum,NA,130,NA,NA,3.925,153.333333,"silt, sand and gravel"
HU3231,Ceratophyllum demersum,NA,40,NA,NA,0.78,223,"silt, sand and gravel"
HU3232,Ceratophyllum demersum,NA,40,NA,NA,0.78,223,"silt, sand and gravel"
SI3012,Ceratophyllum demersum,NA,NA,NA,2.075,1.48,26.7402,"silt, sand and gravel"
SI3012,Potamogeton nodosus,NA,NA,NA,2.075,1.48,26.7402,"silt, sand and gravel"
SI3012,Ranunculus fluitans,NA,NA,NA,2.075,1.48,26.7402,"silt, sand and gravel"
SI3013,Stuckenia pectinata,NA,NA,NA,3.88,1.51,109,"silt, sand and gravel"
SI3013,Myriophyllum spicatum,NA,NA,NA,3.88,1.51,109,"silt, sand and gravel"
SI3013,Potamogeton perfoliatus,NA,NA,NA,3.88,1.51,109,"silt, sand and gravel"
SI3014,Nasturtium officinale,NA,NA,NA,4.5,1.31,30,"silt, sand and gravel"
HU3233,Salvinia natans,NA,40,NA,NA,0.78,223,"silt, sand and gravel"
BG3066,Ceratophyllum demersum,NA,20,NA,NA,0.1,68,"silt, sand and gravel"
BG3066,Lemna minor,NA,20,NA,NA,0.1,68,"silt, sand and gravel"
HU3145,Salvinia natans,NA,160,NA,NA,4.45,130,"silt, sand and gravel"
CZ7013,Lemna minor,0.85,19.5,NA,2.1925,5.70167,264.08,"silt, sand and gravel"
HU3145,Myriophyllum spicatum,NA,160,NA,NA,4.6125,175.833333,"silt, sand and gravel"
HU3145,Ceratophyllum demersum,NA,160,NA,NA,4.45,130,"silt, sand and gravel"
HU3149,Polygonum amphibium,NA,3,NA,NA,NA,213.333333,"silt, sand and gravel"
CZ7014,Spirodela polyrhiza,0.85,19.5,NA,2.15083,5.83667,267.75,"silt, sand and gravel"
HU3202,Najas major,NA,35,NA,NA,0.01,81.457,"silt, sand and gravel"
HU3151,Lemna minor,NA,NA,NA,NA,NA,120.833333,"silt, sand and gravel"
HU3152,Stuckenia pectinata,NA,NA,NA,NA,NA,199.166667,"silt, sand and gravel"
HU3152,Potamogeton natans,NA,NA,NA,NA,NA,199.166667,"silt, sand and gravel"
HU3152,Elodea canadensis,NA,NA,NA,NA,NA,199.166667,"silt, sand and gravel"
HU3152,Potamogeton crispus,NA,NA,NA,NA,NA,199.166667,"silt, sand and gravel"
HU3154,Polygonum amphibium,NA,NA,NA,NA,NA,260.769231,"silt, sand and gravel"
HU3155,Najas major,NA,NA,NA,NA,NA,201.666667,"silt, sand and gravel"
HU3155,Lemna minor,NA,NA,NA,NA,NA,201.666667,"silt, sand and gravel"
HU3156,Polygonum amphibium,NA,NA,NA,NA,11.70903,285.419355,"silt, sand and gravel"
HU3202,Salvinia natans,NA,35,NA,NA,0.01,129.866667,"silt, sand and gravel"
HU3203,Myriophyllum spicatum,NA,35,NA,NA,0.01,129.866667,"silt, sand and gravel"
HU3203,Lemna minor,NA,35,NA,NA,0.01,129.866667,"silt, sand and gravel"
HU3238,Ceratophyllum demersum,NA,35,NA,NA,0.542,220.833333,"silt, sand and gravel"
HU3238,Stuckenia pectinata,NA,35,NA,NA,0.542,220.833333,"silt, sand and gravel"
HU3239,Lemna minor,NA,NA,NA,NA,NA,176.666667,"silt, sand and gravel"
HU3241,Myosotis scorpioides,NA,NA,NA,NA,NA,167.142857,"silt, sand and gravel"
HU2004,Stuckenia pectinata,1.8,35,NA,NA,NA,NA,"silt, sand and gravel"
SK3007,Sagittaria sagittifolia,NA,20,NA,5.208,5.622124,1481.595092,"silt, sand and gravel"
HU3208,Ceratophyllum demersum,NA,15,NA,NA,4.516667,695.833333,"silt, sand and gravel"
HU3159,Ceratophyllum demersum,NA,30,NA,NA,NA,166.923077,"silt, sand and gravel"
HU3211,Potamogeton natans,NA,10,NA,NA,NA,455.666667,"silt, sand and gravel"
HU3211,Hydrocharis morsus-ranae,NA,10,NA,NA,NA,455.666667,"silt, sand and gravel"
HU3211,Ceratophyllum demersum,NA,10,NA,NA,NA,455.666667,"silt, sand and gravel"
SK3001,Hydrocharis morsus-ranae,NA,NA,NA,0.948,2.250885,165.644172,"silt, sand and gravel"
SK3001,Ceratophyllum demersum,NA,NA,NA,0.948,2.250885,165.644172,"silt, sand and gravel"
HU2007,Lemna minor,1.8,10,NA,NA,NA,NA,"silt, sand and gravel"
HU2007,Lemna gibba,1.8,10,NA,NA,NA,NA,"silt, sand and gravel"
HU3230,Lemna minor,NA,40,NA,NA,0.78,223,"silt, sand and gravel"
SI3004,Fontinalis antipyretica,NA,NA,NA,1.905,3.1,42.323802,"silt, sand and gravel"
SI3004,Scirpus lacustris,NA,NA,NA,1.905,3.1,42.323802,"silt, sand and gravel"
SI3004,Veronica anagallis-aquatica,NA,NA,NA,1.905,3.1,42.323802,"silt, sand and gravel"
SI3004,Ranunculus trichophyllus,NA,NA,NA,1.905,3.1,42.323802,"silt, sand and gravel"
SK3023,Potamogeton perfoliatus,NA,70,NA,3.3,3.69469,1012.269939,"silt, sand and gravel"
SK3007,Potamogeton crispus,NA,20,NA,5.208,5.622124,1481.595092,"silt, sand and gravel"
SK3007,Potamogeton nodosus,NA,20,NA,5.208,5.622124,1481.595092,"silt, sand and gravel"
SK3009,Potamogeton nodosus,NA,20,NA,3.257,4.715044,1595.092024,"silt, sand and gravel"
SK3009,Elodea nuttallii,NA,20,NA,3.257,4.715044,1595.092024,"silt, sand and gravel"
SK3011,Lemna minor,0.4,10,NA,2.816,2.265044,269.93865,"silt, sand and gravel"
SK3011,Myriophyllum spicatum,0.4,10,NA,2.816,2.265044,269.93865,"silt, sand and gravel"
HU3216,Ceratophyllum demersum,NA,NA,NA,NA,NA,1320,"silt, sand and gravel"
HU3216,Salvinia natans,NA,NA,NA,NA,NA,1320,"silt, sand and gravel"
BG3012,Lemna minor,NA,35,NA,NA,1.38,156,"silt, sand and gravel"
BG3012,Elodea nuttallii,NA,35,NA,NA,1.38,156,"silt, sand and gravel"
BG3012,Najas major,NA,35,NA,NA,1.38,156,"silt, sand and gravel"
BG3012,Berula erecta,NA,35,NA,NA,1.38,156,"silt, sand and gravel"
BG3012,Potamogeton crispus,NA,35,NA,NA,1.38,156,"silt, sand and gravel"
BG3019,Myriophyllum spicatum,NA,35,NA,NA,3.01,455,"silt, sand and gravel"
BG3023,Potamogeton nodosus,NA,20,NA,NA,1.68,334,"silt, sand and gravel"
BG3023,Myriophyllum spicatum,NA,20,NA,NA,1.68,334,"silt, sand and gravel"
BG3023,Stuckenia pectinata,NA,20,NA,NA,1.68,334,"silt, sand and gravel"
HU3222,Myriophyllum spicatum,NA,10,NA,NA,2.670833,90,"silt, sand and gravel"
SK3014,Lemna minor,NA,100,NA,3.272,2.99292,450.920245,"silt, sand and gravel"
SK3014,Potamogeton nodosus,NA,100,NA,3.272,2.99292,450.920245,"silt, sand and gravel"
SK3015,Polygonum amphibium,NA,60,NA,3.004,2.835841,349.693252,"silt, sand and gravel"
SK3015,Ceratophyllum demersum,NA,60,NA,3.004,2.835841,349.693252,"silt, sand and gravel"
HR3001,Potamogeton nodosus,0.6,9.0083,1.58,NA,0.37,35,"silt, sand and gravel"
HR3001,Potamogeton perfoliatus,0.6,9.0083,1.58,NA,0.37,35,"silt, sand and gravel"
HR3001,Scirpus lacustris,0.6,9.0083,1.58,NA,0.37,35,"silt, sand and gravel"
HR3001,Myriophyllum spicatum,0.6,9.0083,1.58,NA,0.37,35,"silt, sand and gravel"
HR3001,Ceratophyllum demersum,0.6,9.0083,1.58,NA,0.37,35,"silt, sand and gravel"
HR3001,Fontinalis antipyretica,0.6,9.0083,1.58,NA,0.37,35,"silt, sand and gravel"
HR3002,Potamogeton nodosus,0.5,25,0.77,NA,0.88,120,"silt, sand and gravel"
HR3002,Ceratophyllum demersum,0.5,25,0.77,NA,0.88,120,"silt, sand and gravel"
HR3002,Sparganium emersum,0.5,25,0.77,NA,0.88,120,"silt, sand and gravel"
HR3002,Myriophyllum spicatum,0.5,25,0.77,NA,0.88,120,"silt, sand and gravel"
HR3002,Nuphar lutea,0.5,25,0.77,NA,0.88,120,"silt, sand and gravel"
HU3231,Lemna minor,NA,40,NA,NA,0.78,223,"silt, sand and gravel"
HU3231,Salvinia natans,NA,40,NA,NA,0.78,223,"silt, sand and gravel"
SI3009,Potamogeton perfoliatus,NA,NA,NA,2.071,2.61,55,"silt, sand and gravel"
SK3023,Spirodela polyrhiza,NA,70,NA,3.3,3.69469,1012.269939,"silt, sand and gravel"
SK3023,Lemna minor,NA,70,NA,3.3,3.69469,1012.269939,"silt, sand and gravel"
SK3023,Myriophyllum spicatum,NA,70,NA,3.3,3.69469,1012.269939,"silt, sand and gravel"
SK3024,Najas major,NA,100,NA,3.272,2.99292,450.920245,"silt, sand and gravel"
SK3024,Ceratophyllum demersum,NA,100,NA,3.272,2.99292,450.920245,"silt, sand and gravel"
SK3024,Polygonum amphibium,NA,100,NA,3.272,2.99292,450.920245,"silt, sand and gravel"
SK3026,Polygonum amphibium,1,30,NA,2.613,1.79823,239.263804,"silt, sand and gravel"
SK3026,Myriophyllum spicatum,1,30,NA,2.613,1.79823,239.263804,"silt, sand and gravel"
SK3026,Elodea nuttallii,1,30,NA,2.613,1.79823,239.263804,"silt, sand and gravel"
